row_id,model,split,book_filter,scroll,target_word,target_fit_frequency,target_position,context_for_reading,raw_context,model_top1,model_top2,model_top3,model_top4,model_top5,all_top5,case_status,likely_issue,reader_note
248,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,אדוני,38,3,עריצים יחרוקו שנים ⬚⬚⬚ כיא ישרתה בכול מעשי עולה ו ותשם שומרי אמת נגד ומוכיחי אמת צדק,עריצים יחרוקו שנים ⬚⬚⬚ כיא ישרתה ב כול מעשי עולה ו ו תשם שומרי אמת נגד ו מוכיחי אמת צדק,עשר,שנים,יחד,רבות,רבים,עשר | שנים | יחד | רבות | רבים,miss,particle_or_too_short,Top guess is much shorter than the gold word.
249,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,כיא,295,4,עריצים יחרוקו שנים אדוני ⬚⬚⬚ ישרתה בכול מעשי עולה ו ותשם שומרי אמת נגד ומוכיחי אמת צדק ב,עריצים יחרוקו שנים אדוני ⬚⬚⬚ ישרתה ב כול מעשי עולה ו ו תשם שומרי אמת נגד ו מוכיחי אמת צדק ב,אל,לא,כל,צדיק,אשר,אל | לא | כל | צדיק | אשר,miss,same_length_semantic,Model prefers another plausible word of similar length.
250,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,ישרתה,2,4,יחרוקו שנים אדוני כיא ⬚⬚⬚ בכול מעשי עולה ו ותשם שומרי אמת נגד ומוכיחי אמת צדק ב כל,יחרוקו שנים אדוני כיא ⬚⬚⬚ ב כול מעשי עולה ו ו תשם שומרי אמת נגד ו מוכיחי אמת צדק ב כל,כולכול,אלכול,כלכול,כולאל,אלאל,כולכול | אלכול | כלכול | כולאל | אלאל,miss,same_length_semantic,Model prefers another plausible word of similar length.
251,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,אמת,81,11,אדוני כיא ישרתה בכול מעשי עולה ו ותשם שומרי ⬚⬚⬚ נגד ומוכיחי אמת צדק ב כל למחץ מנחמי כוח משמיעי,אדוני כיא ישרתה ב כול מעשי עולה ו ו תשם שומרי ⬚⬚⬚ נגד ו מוכיחי אמת צדק ב כל ל מחץ מנחמי כוח משמיעי,אמת,משפט,צדק,תורה,כול,אמת | משפט | צדק | תורה | כול,hit,exact_top1_hit,The model's first guess is exactly correct.
252,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,נגד,10,12,אדוני כיא ישרתה בכול מעשי עולה ו ותשם שומרי אמת ⬚⬚⬚ ומוכיחי אמת צדק ב כל למחץ מנחמי כוח משמיעי שמחה,אדוני כיא ישרתה ב כול מעשי עולה ו ו תשם שומרי אמת ⬚⬚⬚ ו מוכיחי אמת צדק ב כל ל מחץ מנחמי כוח משמיעי שמחה,צדק,אמת,וצדק,משפט,ומשפט,צדק | אמת | וצדק | משפט | ומשפט,miss,same_length_semantic,Model prefers another plausible word of similar length.
253,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,מנחמי,1,13,ותשם שומרי אמת נגד ומוכיחי אמת צדק ב כל למחץ ⬚⬚⬚ כוח משמיעי שמחה לאבל מבשר שלום לכול הוות חזקים למוס,ו תשם שומרי אמת נגד ו מוכיחי אמת צדק ב כל ל מחץ ⬚⬚⬚ כוח משמיעי שמחה ל אבל מבשר שלום ל כול הוות חזקים ל מוס,גבורי,י,מלאכי,מבקשי,כל,גבורי | י | מלאכי | מבקשי | כל,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
254,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,כוח,18,14,ותשם שומרי אמת נגד ומוכיחי אמת צדק ב כל למחץ מנחמי ⬚⬚⬚ משמיעי שמחה לאבל מבשר שלום לכול הוות חזקים למוס ו,ו תשם שומרי אמת נגד ו מוכיחי אמת צדק ב כל ל מחץ מנחמי ⬚⬚⬚ משמיעי שמחה ל אבל מבשר שלום ל כול הוות חזקים ל מוס ו,כול,שלום,כל,לב,אמת,כול | שלום | כל | לב | אמת,miss,same_length_semantic,Model prefers another plausible word of similar length.
255,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,מבשר,8,12,אמת צדק ב כל למחץ מנחמי כוח משמיעי שמחה לאבל ⬚⬚⬚ שלום לכול הוות חזקים למוס ומאמצי רוח לפני נגע ותתן מענה,אמת צדק ב כל ל מחץ מנחמי כוח משמיעי שמחה ל אבל ⬚⬚⬚ שלום ל כול הוות חזקים ל מוס ו מאמצי רוח ל פני נגע ו תתן מענה,מבקשי,מלאכי,דברי,שלום,שונאי,מבקשי | מלאכי | דברי | שלום | שונאי,miss,same_length_semantic,Model prefers another plausible word of similar length.
256,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,אנשי,124,17,רפש וטיט יגרושו ו נס לבחירי צדק ומליץ דעת ברזי פלא לבחון ⬚⬚⬚ אמת ו לנסות אוהבי מוסר ואהיה איש ריב למליצי תעות ובעל מדנים לכול חוזי,רפש ו טיט יגרושו ו נס ל בחירי צדק ו מליץ דעת ב רזי פלא ל בחון ⬚⬚⬚ אמת ו ל נסות אוהבי מוסר ו אהיה איש ריב ל מליצי תעות ו בעל מדנים ל כול חוזי,רזי,י,מבקשי,סודי,דברי,רזי | י | מבקשי | סודי | דברי,miss,same_length_semantic,Model prefers another plausible word of similar length.
257,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,כול,1096,19,תעות ובעל מדנים לכול חוזי נכוחות ואהיה לרוח קנאה לנגד כל דורשי חלקות ו ⬚⬚⬚ אנשי רמיה יהמו ב כקול המון מים רבים ומזמות בליעל כול ויהפוכו ל,תעות ו בעל מדנים ל כול חוזי נכוחות ו אהיה ל רוח קנאה ל נגד כל דורשי חלקות ו ⬚⬚⬚ אנשי רמיה יהמו ב כ קול המון מים רבים ו מזמות בליעל כול ו יהפוכו ל,כול,כל,וכול,לכול,על,כול | כל | וכול | לכול | על,hit,exact_top1_hit,The model's first guess is exactly correct.
258,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,כול,1096,18,נגד כל דורשי חלקות וכול אנשי רמיה יהמו ב כקול המון מים רבים ומזמות בליעל ⬚⬚⬚ ויהפוכו לשוחה חיי גבר אשר הכינותה בבינה שמתה ב לפתוח מקור,נגד כל דורשי חלקות ו כול אנשי רמיה יהמו ב כ קול המון מים רבים ו מזמות בליעל ⬚⬚⬚ ו יהפוכו ל שוחה חיי גבר אשר הכינותה ב בינה שמתה ב ל פתוח מקור,אשר,ולב,על,לב,ידברו,אשר | ולב | על | לב | ידברו,miss,same_length_semantic,Model prefers another plausible word of similar length.
259,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,לא,416,16,מעדת דורשי חלקות פדיתה נפש אביון אשר חשבו להתם לשפוך על אפס כי ⬚⬚⬚ ידעו כי מ ו לבוז וחרפה ב פי כל דורשי רמיה ואתה,מ עדת דורשי חלקות פדיתה נפש אביון אשר חשבו ל התם ל שפוך על אפס כי ⬚⬚⬚ ידעו כי מ ו ל בוז ו חרפה ב פי כל דורשי רמיה ו אתה,לא,לוא,המה,הם,אם,לא | לוא | המה | הם | אם,hit,exact_top1_hit,The model's first guess is exactly correct.
260,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,אתה,141,8,לשון כ ו במשפט ם בכי ו ⬚⬚⬚ האירותה ל ה בכבוד עולם עם כול,לשון כ ו ב משפט ם בכי ו ⬚⬚⬚ האירותה ל ה ב כבוד עולם עם כול,כול,אל,ים,כל,על,כול | אל | ים | כל | על,miss,same_length_semantic,Model prefers another plausible word of similar length.
261,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,אדוני,38,8,האירותה ל ה בכבוד עולם עם כול ⬚⬚⬚ כיא אמת ו מסוד שוא ו מ ים הושעתה כיא לחרפה וקלס,האירותה ל ה ב כבוד עולם עם כול ⬚⬚⬚ כיא אמת ו מ סוד שוא ו מ ים הושעתה כיא ל חרפה ו קלס,ישראל,עולם,עולמים,חי,כבוד,ישראל | עולם | עולמים | חי | כבוד,miss,same_length_semantic,Model prefers another plausible word of similar length.
262,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,כיא,295,9,האירותה ל ה בכבוד עולם עם כול אדוני ⬚⬚⬚ אמת ו מסוד שוא ו מ ים הושעתה כיא לחרפה וקלס,האירותה ל ה ב כבוד עולם עם כול אדוני ⬚⬚⬚ אמת ו מ סוד שוא ו מ ים הושעתה כיא ל חרפה ו קלס,אלוהים,אל,תורת,אלהים,אלוהי,אלוהים | אל | תורת | אלהים | אלוהי,miss,other_miss,Miss without a simple short/rare/same-length explanation.
263,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,סוד,13,11,ה בכבוד עולם עם כול אדוני כיא אמת ו מ ⬚⬚⬚ שוא ו מ ים הושעתה כיא לחרפה וקלס וישימו כאוניה ב,ה ב כבוד עולם עם כול אדוני כיא אמת ו מ ⬚⬚⬚ שוא ו מ ים הושעתה כיא ל חרפה ו קלס ו ישימו כ אוניה ב,ים,אל,כול,על,דברי,ים | אל | כול | על | דברי,miss,same_length_semantic,Model prefers another plausible word of similar length.
264,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,שוא,3,12,ה בכבוד עולם עם כול אדוני כיא אמת ו מסוד ⬚⬚⬚ ו מ ים הושעתה כיא לחרפה וקלס וישימו כאוניה במצולות,ה ב כבוד עולם עם כול אדוני כיא אמת ו מ סוד ⬚⬚⬚ ו מ ים הושעתה כיא ל חרפה ו קלס ו ישימו כ אוניה ב מצולות,ים,עולם,אל,ה,כה,ים | עולם | אל | ה | כה,miss,other_miss,Miss without a simple short/rare/same-length explanation.
265,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,כיא,295,11,אדוני כיא אמת ו מסוד שוא ו מ ים הושעתה ⬚⬚⬚ לחרפה וקלס וישימו כאוניה במצולות ים ו כעיר מבצר מ ל,אדוני כיא אמת ו מ סוד שוא ו מ ים הושעתה ⬚⬚⬚ ל חרפה ו קלס ו ישימו כ אוניה ב מצולות ים ו כ עיר מבצר מ ל,ים,על,ול,ה,אל,ים | על | ול | ה | אל,miss,other_miss,Miss without a simple short/rare/same-length explanation.
266,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,חרפה,1,13,אדוני כיא אמת ו מסוד שוא ו מ ים הושעתה כיא ל ⬚⬚⬚ וקלס וישימו כאוניה במצולות ים ו כעיר מבצר מ לפני צר,אדוני כיא אמת ו מ סוד שוא ו מ ים הושעתה כיא ל ⬚⬚⬚ ו קלס ו ישימו כ אוניה ב מצולות ים ו כ עיר מבצר מ ל פני צר,ים,מים,אל,תה,לב,ים | מים | אל | תה | לב,miss,particle_or_too_short,Top guess is much shorter than the gold word.
267,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,צר,7,17,חרפה וקלס וישימו כאוניה במצולות ים ו כעיר מבצר מ לפני ⬚⬚⬚ ואהיה בצוקה כמו אשת לדה מבכריה כיא נהפכו צירים וחבל נמרץ על ל,חרפה ו קלס ו ישימו כ אוניה ב מצולות ים ו כ עיר מבצר מ ל פני ⬚⬚⬚ ו אהיה ב צוקה כמו אשת לדה מבכריה כיא נהפכו צירים ו חבל נמרץ על ל,ים,מים,אל,כול,ם,ים | מים | אל | כול | ם,miss,same_length_semantic,Model prefers another plausible word of similar length.
268,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,עולם,149,15,יפתחו שאול ואבדון וכול חצי שחת עם לתהום ישמיעו ויפתחו שערי ⬚⬚⬚ תחת מעשי אפעה ויסגרו דלתי שחת בעד הרית עול ובריחי עולם בעד כול רוחי אפעה,יפתחו שאול ו אבדון ו כול חצי שחת עם ל תהום ישמיעו ו יפתחו שערי ⬚⬚⬚ תחת מעשי אפעה ו יסגרו דלתי שחת בעד הרית עול ו בריחי עולם בעד כול רוחי אפעה,מות,שחת,עולם,שאול,חושך,מות | שחת | עולם | שאול | חושך,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
269,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,מגן,11,13,חומת עוז ב למשחיתים וכול כי מהווות מהומה אשר דלתי ⬚⬚⬚ ובריחי ברזל בל יבוא גדוד משמר גבורים בהלוות מם ב פן יורה גבור,חומת עוז ב ל משחיתים ו כול כי מ הווות מהומה אשר דלתי ⬚⬚⬚ ו בריחי ברזל בל יבוא גדוד משמר גבורים ב הלוות מם ב פן יורה גבור,מלחמה,ברזל,נחושת,עוז,מבצר,מלחמה | ברזל | נחושת | עוז | מבצר,miss,same_length_semantic,Model prefers another plausible word of similar length.
270,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,גבורים,8,15,כול כי מהווות מהומה אשר דלתי מגן ובריחי ברזל בל יבוא גדוד משמר ⬚⬚⬚ בהלוות מם ב פן יורה גבור גמולי ויפולו מ,כול כי מ הווות מהומה אשר דלתי מגן ו בריחי ברזל בל יבוא גדוד משמר ⬚⬚⬚ ב הלוות מם ב פן יורה גבור גמולי ו יפולו מ,אשר,כי,על,כול,אל,אשר | כי | על | כול | אל,miss,particle_or_too_short,Top guess is much shorter than the gold word.
271,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,1QHa,הלוות,0,16,כי מהווות מהומה אשר דלתי מגן ובריחי ברזל בל יבוא גדוד משמר גבורים ב ⬚⬚⬚ מם ב פן יורה גבור גמולי ויפולו מחכמים,כי מ הווות מהומה אשר דלתי מגן ו בריחי ברזל בל יבוא גדוד משמר גבורים ב ⬚⬚⬚ מם ב פן יורה גבור גמולי ו יפולו מ חכמים,אשרם,אשרעל,אשראשר,אשרו,אשראל,אשרם | אשרעל | אשראשר | אשרו | אשראל,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
